link_config_id,edge_id,domain,from_file,to_file,relation,period,current_join,current_status,current_evidence,missing_key_or_control,target_join,owner_role,false_join_risk,integration_test_id,acceptance_criteria,stage27_prefill_scope,linked_request_ids,prefill_coverage_pct,stage27_precheck_status,official_retest_result,transaction_level_automation_allowed_stage27,stage27_connection_note,named_owner,required_datasets_accepted,primary_keys_confirmed,orphan_test,duplicate_test,totals_test,signed_reconciliation,target_retest_result,automation_status,evidence_link,next_action,release_readiness_score,stage29_action
LCFG-081,TAX-EDGE-081,Налоги/ФОТ,ЗП за январь 2025.xlsx,6-НДФЛ (с 2021 года) за 2025 г. (Янина Ю. Ф. ИП).pdf,Payroll accrual ↔ tax form,2025-01,month/year aggregate,Частично,Месячные файлы покрывают только часть года/периметра,employee_id + income type + tax base,employer_id + employee_id + accrual_period + tax_code,HR/Бухгалтерия,Высокий без obligation/ENS ID,IT-081,Join выполняется по primary IDs; orphan/duplicate rate = 0 или утвержденный exception; totals reconciled,CURRENT-GRAIN / OUTSIDE 19 RETESTS,,,NOT REASSESSED — CURRENT EVIDENCE PRESERVED,N/A,NO,No stage27 target-grain intake dependency; retain prior evidence and stop-gates.,,NO,NO,NOT RUN,NOT RUN,NOT RUN,NO,NOT RUN,BLOCKED,,Закрыть недостающие ключи и выполнить target-grain retest,40,CLOSE KEYS / DATA REQUESTS
LCFG-082,TAX-EDGE-082,Налоги/ФОТ,ЗП за январь 2025.xlsx,6-НДФЛ (с 2021 года) за 2025 г. (ДЕКОР ООО).pdf,Payroll accrual ↔ tax form,2025-01,month/year aggregate,Частично,Месячные файлы покрывают только часть года/периметра,employee_id + income type + tax base,employer_id + employee_id + accrual_period + tax_code,HR/Бухгалтерия,Высокий без obligation/ENS ID,IT-082,Join выполняется по primary IDs; orphan/duplicate rate = 0 или утвержденный exception; totals reconciled,CURRENT-GRAIN / OUTSIDE 19 RETESTS,,,NOT REASSESSED — CURRENT EVIDENCE PRESERVED,N/A,NO,No stage27 target-grain intake dependency; retain prior evidence and stop-gates.,,NO,NO,NOT RUN,NOT RUN,NOT RUN,NO,NOT RUN,BLOCKED,,Закрыть недостающие ключи и выполнить target-grain retest,40,CLOSE KEYS / DATA REQUESTS
LCFG-083,TAX-EDGE-083,Налоги/ФОТ,ЗП за январь 2025.xlsx,Расчет по страховым взносам за 2025 г. (Янина Ю. Ф. ИП).pdf,Payroll accrual ↔ tax form,2025-01,month/year aggregate,Частично,Месячные файлы покрывают только часть года/периметра,employee_id + income type + tax base,employer_id + employee_id + accrual_period + tax_code,HR/Бухгалтерия,Высокий без obligation/ENS ID,IT-083,Join выполняется по primary IDs; orphan/duplicate rate = 0 или утвержденный exception; totals reconciled,CURRENT-GRAIN / OUTSIDE 19 RETESTS,,,NOT REASSESSED — CURRENT EVIDENCE PRESERVED,N/A,NO,No stage27 target-grain intake dependency; retain prior evidence and stop-gates.,,NO,NO,NOT RUN,NOT RUN,NOT RUN,NO,NOT RUN,BLOCKED,,Закрыть недостающие ключи и выполнить target-grain retest,40,CLOSE KEYS / DATA REQUESTS
LCFG-084,TAX-EDGE-084,Налоги/ФОТ,ЗП за январь 2025.xlsx,Расчет по страховым взносам за 2025 г. (Янина Ю. Ф. ИП).pdf,Payroll accrual ↔ tax form,2025-01,month/year aggregate,Частично,Месячные файлы покрывают только часть года/периметра,employee_id + income type + tax base,employer_id + employee_id + accrual_period + tax_code,HR/Бухгалтерия,Высокий без obligation/ENS ID,IT-084,Join выполняется по primary IDs; orphan/duplicate rate = 0 или утвержденный exception; totals reconciled,CURRENT-GRAIN / OUTSIDE 19 RETESTS,,,NOT REASSESSED — CURRENT EVIDENCE PRESERVED,N/A,NO,No stage27 target-grain intake dependency; retain prior evidence and stop-gates.,,NO,NO,NOT RUN,NOT RUN,NOT RUN,NO,NOT RUN,BLOCKED,,Закрыть недостающие ключи и выполнить target-grain retest,40,CLOSE KEYS / DATA REQUESTS
LCFG-085,TAX-EDGE-085,Налоги/ФОТ,ЗП за январь 2025.xlsx,Расчет по страховым взносам за 2025 г. (ДЕКОР ООО).pdf,Payroll accrual ↔ tax form,2025-01,month/year aggregate,Частично,Месячные файлы покрывают только часть года/периметра,employee_id + income type + tax base,employer_id + employee_id + accrual_period + tax_code,HR/Бухгалтерия,Высокий без obligation/ENS ID,IT-085,Join выполняется по primary IDs; orphan/duplicate rate = 0 или утвержденный exception; totals reconciled,CURRENT-GRAIN / OUTSIDE 19 RETESTS,,,NOT REASSESSED — CURRENT EVIDENCE PRESERVED,N/A,NO,No stage27 target-grain intake dependency; retain prior evidence and stop-gates.,,NO,NO,NOT RUN,NOT RUN,NOT RUN,NO,NOT RUN,BLOCKED,,Закрыть недостающие ключи и выполнить target-grain retest,40,CLOSE KEYS / DATA REQUESTS
LCFG-086,TAX-EDGE-086,Налоги/ФОТ,ЗП за январь 2025.xlsx,Расчет по страховым взносам за 2025 г. (ДЕКОР ООО).pdf,Payroll accrual ↔ tax form,2025-01,month/year aggregate,Частично,Месячные файлы покрывают только часть года/периметра,employee_id + income type + tax base,employer_id + employee_id + accrual_period + tax_code,HR/Бухгалтерия,Высокий без obligation/ENS ID,IT-086,Join выполняется по primary IDs; orphan/duplicate rate = 0 или утвержденный exception; totals reconciled,CURRENT-GRAIN / OUTSIDE 19 RETESTS,,,NOT REASSESSED — CURRENT EVIDENCE PRESERVED,N/A,NO,No stage27 target-grain intake dependency; retain prior evidence and stop-gates.,,NO,NO,NOT RUN,NOT RUN,NOT RUN,NO,NOT RUN,BLOCKED,,Закрыть недостающие ключи и выполнить target-grain retest,40,CLOSE KEYS / DATA REQUESTS
LCFG-087,TAX-EDGE-087,Налоги/ФОТ,ЗП за январь 2026.xlsx,ДДС 2026.xlxs.xlsx,Payroll calculation ↔ ДДС payroll cash,2026-01,month + displayed control total,Не проверено построчно,"Файл имеется, но batch-level сверка не выполнена",payroll_batch_id / payment_type,payroll_batch_id + payment_date + employer_id,HR/Финансы,Высокий без obligation/ENS ID,IT-087,Join выполняется по primary IDs; orphan/duplicate rate = 0 или утвержденный exception; totals reconciled,R3 TARGET-GRAIN,REQ-ST24-G01; REQ-ST24-G02; REQ-ST24-G03; REQ-ST24-G05; REQ-ST24-G14,61.2,OWNER REVIEW POSSIBLE,NOT RUN,NO,Predfill adds candidate fields/evidence only; it does not replace the existing join or create a primary-ID link.,,NO,NO,NOT RUN,NOT RUN,NOT RUN,NO,NOT RUN,BLOCKED,,Закрыть недостающие ключи и выполнить target-grain retest,40,CLOSE KEYS / DATA REQUESTS
LCFG-088,TAX-EDGE-088,Налоги/ФОТ,ЗП за январь 2026.xlsx,VTB_BankStatement_40802810500000006196_01.01.2024-22.06.2026_417014.pdf,Payroll rows ↔ bank registry,2026-01,date + amount + account,Не проверено построчно,"Файл имеется, но batch-level сверка не выполнена",employee_id / payroll_batch_id,employee_id + payroll_batch_id + bank_payment_id,HR/Финансы,Высокий без obligation/ENS ID,IT-088,Join выполняется по primary IDs; orphan/duplicate rate = 0 или утвержденный exception; totals reconciled,R3 TARGET-GRAIN,REQ-ST24-G01; REQ-ST24-G05; REQ-ST24-G14,49.2,OWNER REVIEW POSSIBLE,NOT RUN,NO,Predfill adds candidate fields/evidence only; it does not replace the existing join or create a primary-ID link.,,NO,NO,NOT RUN,NOT RUN,NOT RUN,NO,NOT RUN,BLOCKED,,Закрыть недостающие ключи и выполнить target-grain retest,40,CLOSE KEYS / DATA REQUESTS
LCFG-089,TAX-EDGE-089,Налоги/ФОТ,ЗП за январь 2026.xlsx,VTB_BankStatement_40702810804000008482_01.01.2024-22.06.2026_376277.pdf,Payroll rows ↔ bank registry,2026-01,date + amount + account,Не проверено построчно,"Файл имеется, но batch-level сверка не выполнена",employee_id / payroll_batch_id,employee_id + payroll_batch_id + bank_payment_id,HR/Финансы,Высокий без obligation/ENS ID,IT-089,Join выполняется по primary IDs; orphan/duplicate rate = 0 или утвержденный exception; totals reconciled,R3 TARGET-GRAIN,REQ-ST24-G01; REQ-ST24-G05; REQ-ST24-G14,49.2,OWNER REVIEW POSSIBLE,NOT RUN,NO,Predfill adds candidate fields/evidence only; it does not replace the existing join or create a primary-ID link.,,NO,NO,NOT RUN,NOT RUN,NOT RUN,NO,NOT RUN,BLOCKED,,Закрыть недостающие ключи и выполнить target-grain retest,40,CLOSE KEYS / DATA REQUESTS
LCFG-090,TAX-EDGE-090,Налоги/ФОТ,ЗП за январь 2026.xlsx,Расчет по страховым взносам за 1 квартал 2026 г. (Янина Ю. Ф. ИП).pdf,Payroll accrual ↔ tax form,2026-01,month/year aggregate,Частично,Месячные файлы покрывают только часть года/периметра,employee_id + income type + tax base,employer_id + employee_id + accrual_period + tax_code,HR/Бухгалтерия,Высокий без obligation/ENS ID,IT-090,Join выполняется по primary IDs; orphan/duplicate rate = 0 или утвержденный exception; totals reconciled,R3 TARGET-GRAIN,REQ-ST24-G01; REQ-ST24-G04; REQ-ST24-G05; REQ-ST24-G06; REQ-ST24-G14,57,OWNER REVIEW POSSIBLE,NOT RUN,NO,Predfill adds candidate fields/evidence only; it does not replace the existing join or create a primary-ID link.,,NO,NO,NOT RUN,NOT RUN,NOT RUN,NO,NOT RUN,BLOCKED,,Закрыть недостающие ключи и выполнить target-grain retest,40,CLOSE KEYS / DATA REQUESTS
LCFG-091,TAX-EDGE-091,Налоги/ФОТ,ЗП за январь 2026.xlsx,Расчет по страховым взносам за 1 квартал 2026 г. (Янина Ю. Ф. ИП).pdf,Payroll accrual ↔ tax form,2026-01,month/year aggregate,Частично,Месячные файлы покрывают только часть года/периметра,employee_id + income type + tax base,employer_id + employee_id + accrual_period + tax_code,HR/Бухгалтерия,Высокий без obligation/ENS ID,IT-091,Join выполняется по primary IDs; orphan/duplicate rate = 0 или утвержденный exception; totals reconciled,R3 TARGET-GRAIN,REQ-ST24-G01; REQ-ST24-G05; REQ-ST24-G14,49.2,OWNER REVIEW POSSIBLE,NOT RUN,NO,Predfill adds candidate fields/evidence only; it does not replace the existing join or create a primary-ID link.,,NO,NO,NOT RUN,NOT RUN,NOT RUN,NO,NOT RUN,BLOCKED,,Закрыть недостающие ключи и выполнить target-grain retest,40,CLOSE KEYS / DATA REQUESTS
LCFG-092,TAX-EDGE-092,Налоги/ФОТ,ЗП_ЦЕХ 05.26.xlsx,ЗП за май 2026.xlsx,Вспомогательная ведомость ↔ основной payroll,2026-05,month + employee name/manual total,Частично,Оба файла существуют в одном месяце,employee_id + payroll_component_id,employee_id + accrual_period + component_code,HR,Высокий без obligation/ENS ID,IT-092,Join выполняется по primary IDs; orphan/duplicate rate = 0 или утвержденный exception; totals reconciled,CURRENT-GRAIN / OUTSIDE 19 RETESTS,,,NOT REASSESSED — CURRENT EVIDENCE PRESERVED,N/A,NO,No stage27 target-grain intake dependency; retain prior evidence and stop-gates.,,NO,NO,NOT RUN,NOT RUN,NOT RUN,NO,NOT RUN,BLOCKED,,Закрыть недостающие ключи и выполнить target-grain retest,40,CLOSE KEYS / DATA REQUESTS
LCFG-093,TAX-EDGE-093,Налоги/ФОТ,ЗП_ЦЕХ 03.26.xlsx,ЗП за март 2026.xlsx,Вспомогательная ведомость ↔ основной payroll,2026-03,month + employee name/manual total,Частично,Оба файла существуют в одном месяце,employee_id + payroll_component_id,employee_id + accrual_period + component_code,HR,Высокий без obligation/ENS ID,IT-093,Join выполняется по primary IDs; orphan/duplicate rate = 0 или утвержденный exception; totals reconciled,CURRENT-GRAIN / OUTSIDE 19 RETESTS,,,NOT REASSESSED — CURRENT EVIDENCE PRESERVED,N/A,NO,No stage27 target-grain intake dependency; retain prior evidence and stop-gates.,,NO,NO,NOT RUN,NOT RUN,NOT RUN,NO,NOT RUN,BLOCKED,,Закрыть недостающие ключи и выполнить target-grain retest,40,CLOSE KEYS / DATA REQUESTS
LCFG-094,TAX-EDGE-094,Налоги/ФОТ,ЗП_ЦЕХ 04.26.xlsx,ЗП за апрель 2026.xlsx,Вспомогательная ведомость ↔ основной payroll,2026-04,month + employee name/manual total,Частично,Оба файла существуют в одном месяце,employee_id + payroll_component_id,employee_id + accrual_period + component_code,HR,Высокий без obligation/ENS ID,IT-094,Join выполняется по primary IDs; orphan/duplicate rate = 0 или утвержденный exception; totals reconciled,CURRENT-GRAIN / OUTSIDE 19 RETESTS,,,NOT REASSESSED — CURRENT EVIDENCE PRESERVED,N/A,NO,No stage27 target-grain intake dependency; retain prior evidence and stop-gates.,,NO,NO,NOT RUN,NOT RUN,NOT RUN,NO,NOT RUN,BLOCKED,,Закрыть недостающие ключи и выполнить target-grain retest,40,CLOSE KEYS / DATA REQUESTS
LCFG-095,TAX-EDGE-095,Налоги/ФОТ,ЗП_ЦЕХ 01.26.xlsx,ЗП за январь 2026.xlsx,Вспомогательная ведомость ↔ основной payroll,2026-01,month + employee name/manual total,Частично,Оба файла существуют в одном месяце,employee_id + payroll_component_id,employee_id + accrual_period + component_code,HR,Высокий без obligation/ENS ID,IT-095,Join выполняется по primary IDs; orphan/duplicate rate = 0 или утвержденный exception; totals reconciled,R3 TARGET-GRAIN,REQ-ST24-G01; REQ-ST24-G02; REQ-ST24-G05; REQ-ST24-G14,55.6,OWNER REVIEW POSSIBLE,NOT RUN,NO,Predfill adds candidate fields/evidence only; it does not replace the existing join or create a primary-ID link.,,NO,NO,NOT RUN,NOT RUN,NOT RUN,NO,NOT RUN,BLOCKED,,Закрыть недостающие ключи и выполнить target-grain retest,40,CLOSE KEYS / DATA REQUESTS
LCFG-096,TAX-EDGE-096,Налоги/ФОТ,ЗП_ЦЕХ 02.26.xlsx,ЗП за февраль 2026.xlsx,Вспомогательная ведомость ↔ основной payroll,2026-02,month + employee name/manual total,Частично,Оба файла существуют в одном месяце,employee_id + payroll_component_id,employee_id + accrual_period + component_code,HR,Высокий без obligation/ENS ID,IT-096,Join выполняется по primary IDs; orphan/duplicate rate = 0 или утвержденный exception; totals reconciled,R3 TARGET-GRAIN,REQ-ST24-G01; REQ-ST24-G05; REQ-ST24-G14,49.2,OWNER REVIEW POSSIBLE,NOT RUN,NO,Predfill adds candidate fields/evidence only; it does not replace the existing join or create a primary-ID link.,,NO,NO,NOT RUN,NOT RUN,NOT RUN,NO,NOT RUN,BLOCKED,,Закрыть недостающие ключи и выполнить target-grain retest,40,CLOSE KEYS / DATA REQUESTS
